iso_code,continent,location,date,new_cases,new_deaths,total_tests,people_vaccinated,people_fully_vaccinated,stringency_index,aged_65_older,extreme_poverty,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,new cases rate,vaccin rate
USA,North America,United States,08/12/2020,230705,2583,217770378,,,71.76,15.413,1.2,,2.77,78.86,0.926,0.203481518,#DIV/0!
USA,North America,United States,09/12/2020,221693,3181,219893765,,,71.76,15.413,1.2,,2.77,78.86,0.926,-0.039062872,#DIV/0!
USA,North America,United States,10/12/2020,234392,2986,222074777,,,71.76,15.413,1.2,,2.77,78.86,0.926,0.057281917,#DIV/0!
USA,North America,United States,11/12/2020,240870,3381,224130429,,,71.76,15.413,1.2,,2.77,78.86,0.926,0.027637462,#DIV/0!
USA,North America,United States,12/12/2020,220129,2533,225851909,,,71.76,15.413,1.2,,2.77,78.86,0.926,-0.086108689,#DIV/0!
USA,North America,United States,13/12/2020,186974,1659,227100364,16917,3436,71.76,15.413,1.2,,2.77,78.86,0.926,-0.15061623,#DIV/0!
USA,North America,United States,14/12/2020,202116,1649,228593316,21075,3526,71.76,15.413,1.2,,2.77,78.86,0.926,0.080984522,0.026193248
USA,North America,United States,15/12/2020,221640,2987,230537550,67432,3705,71.76,15.413,1.2,,2.77,78.86,0.926,0.096597993,0.05076574
USA,North America,United States,16/12/2020,240595,3733,232613691,220560,4063,71.76,15.413,1.2,,2.77,78.86,0.926,0.085521567,0.096626181
USA,North America,United States,17/12/2020,237686,3450,234665542,483729,4595,71.76,15.413,1.2,,2.77,78.86,0.926,-0.012090858,0.130937731
USA,North America,United States,18/12/2020,248637,2942,236686477,888014,5532,71.76,15.413,1.2,,2.77,78.86,0.926,0.046073391,0.203917301
USA,North America,United States,19/12/2020,201285,2754,238397009,1064975,6466,71.76,15.413,1.2,,2.77,78.86,0.926,-0.190446313,0.168835864
USA,North America,United States,20/12/2020,185444,1769,239672829,1167092,7092,71.76,15.413,1.2,,2.77,78.86,0.926,-0.078699357,0.096814105
USA,North America,United States,21/12/2020,191441,1797,241200415,1541355,8215,71.76,15.413,1.2,,2.77,78.86,0.926,0.032338604,0.158347434
USA,North America,United States,22/12/2020,201391,3298,243187153,1980682,10630,71.76,15.413,1.2,,2.77,78.86,0.926,0.051974237,0.293974437
USA,North America,United States,23/12/2020,225586,3379,245465201,2540537,12612,71.76,15.413,1.2,,2.77,78.86,0.926,0.12013943,0.186453434
USA,North America,United States,24/12/2020,205395,2922,247355732,2731165,13493,71.76,15.413,1.2,,2.77,78.86,0.926,-0.089504668,0.069854107
USA,North America,United States,25/12/2020,108017,1505,248433002,2743642,13578,71.76,15.413,1.2,,2.77,78.86,0.926,-0.474101122,0.006299563
USA,North America,United States,26/12/2020,218670,1913,249424848,2881567,14145,71.76,15.413,1.2,,2.77,78.86,0.926,1.024403566,0.041758727
USA,North America,United States,27/12/2020,154625,1438,250370334,2974728,14690,71.76,15.413,1.2,,2.77,78.86,0.926,-0.292884255,0.038529516
USA,North America,United States,28/12/2020,168148,1877,251660613,3548514,17648,71.76,15.413,1.2,,2.77,78.86,0.926,0.08745675,0.20136147
USA,North America,United States,29/12/2020,201418,3616,253525644,4246557,21755,71.76,15.413,1.2,,2.77,78.86,0.926,0.197861408,0.232717588
USA,North America,United States,30/12/2020,221979,3933,255713192,5064653,28078,71.76,15.413,1.2,,2.77,78.86,0.926,0.102081244,0.290645829
USA,North America,United States,31/12/2020,258976,3327,257634874,5474991,30784,71.76,15.413,1.2,,2.77,78.86,0.926,0.166668919,0.096374386
USA,North America,United States,01/01/2021,164771,2194,258879363,5549718,35948,71.76,15.413,1.2,,2.77,78.86,0.926,-0.363759576,0.16774948
USA,North America,United States,02/01/2021,296638,2599,259989990,5801800,38502,71.76,15.413,1.2,,2.77,78.86,0.926,0.800304665,0.071047068
USA,North America,United States,03/01/2021,203250,1437,261033068,5931107,40900,71.76,15.413,1.2,,2.77,78.86,0.926,-0.314821432,0.062282479
USA,North America,United States,04/01/2021,182877,1980,262430487,6521852,85658,71.76,15.413,1.2,,2.77,78.86,0.926,-0.100236162,1.094327628
USA,North America,United States,05/01/2021,231418,3604,264387133,7244469,172677,71.76,15.413,1.2,,2.77,78.86,0.926,0.26542977,1.015888767
USA,North America,United States,06/01/2021,256536,3923,266710729,8069425,343284,71.76,15.413,1.2,,2.77,78.86,0.926,0.108539526,0.9880123
USA,North America,United States,07/01/2021,288827,4028,268967711,8928238,621043,71.76,15.413,1.2,,2.77,78.86,0.926,0.125873172,0.809123058
USA,North America,United States,08/01/2021,303187,4189,271115699,9767596,980867,71.76,15.413,1.2,,2.77,78.86,0.926,0.049718344,0.579386613
USA,North America,United States,09/01/2021,259195,3256,272830512,10135385,1108569,71.76,15.413,1.2,,2.77,78.86,0.926,-0.14509857,0.130192982
USA,North America,United States,10/01/2021,212819,2104,273991744,10309909,1177254,71.76,15.413,1.2,,2.77,78.86,0.926,-0.178923205,0.061958254
USA,North America,United States,11/01/2021,212194,1836,275510934,11029998,1498475,71.76,15.413,1.2,,2.77,78.86,0.926,-0.002936768,0.272856155
USA,North America,United States,12/01/2021,218573,4389,277534307,11939243,1811640,71.76,15.413,1.2,,2.77,78.86,0.926,0.030062113,0.208989139
USA,North America,United States,13/01/2021,229610,4018,279636458,12964255,2081481,71.76,15.413,1.2,,2.77,78.86,0.926,0.050495715,0.148948467
USA,North America,United States,14/01/2021,238730,3792,281709229,14113643,2215396,71.76,15.413,1.2,,2.77,78.86,0.926,0.039719524,0.064336403
USA,North America,United States,15/01/2021,246398,3812,283742499,15234023,2334797,71.76,15.413,1.2,,2.77,78.86,0.926,0.032119968,0.053896008
USA,North America,United States,16/01/2021,208157,3577,285325701,15804787,2406054,71.76,15.413,1.2,,2.77,78.86,0.926,-0.155200123,0.03051957
USA,North America,United States,17/01/2021,176449,1991,286394033,16061716,2447838,71.76,15.413,1.2,,2.77,78.86,0.926,-0.15232733,0.017366194
USA,North America,United States,18/01/2021,140857,1565,287681143,16698253,2674618,71.76,15.413,1.2,,2.77,78.86,0.926,-0.201712676,0.09264502
USA,North America,United States,19/01/2021,165545,2401,289487214,17667927,3025292,71.76,15.413,1.2,,2.77,78.86,0.926,0.175269955,0.131111807
USA,North America,United States,20/01/2021,185393,4442,291616030,18841604,3442790,71.76,15.413,1.2,,2.77,78.86,0.926,0.119894893,0.138002547
USA,North America,United States,21/01/2021,192103,4137,293663316,20180227,3713337,71.76,15.413,1.2,,2.77,78.86,0.926,0.036193384,0.078583649
USA,North America,United States,22/01/2021,189460,3777,295583797,21568794,3918762,71.76,15.413,1.2,,2.77,78.86,0.926,-0.013758244,0.055320861
USA,North America,United States,23/01/2021,174296,3556,297128830,22311390,4066218,71.76,15.413,1.2,,2.77,78.86,0.926,-0.080038003,0.03762821
USA,North America,United States,24/01/2021,137666,1858,298129741,22613454,4153158,71.76,15.413,1.2,,2.77,78.86,0.926,-0.210159728,0.021381047
USA,North America,United States,25/01/2021,143034,1770,299362336,23468002,4631391,71.76,15.413,1.2,,2.77,78.86,0.926,0.038992925,0.115149243
USA,North America,United States,26/01/2021,144422,3982,301142805,24521244,5201863,71.76,15.413,1.2,,2.77,78.86,0.926,0.009703986,0.123175089
USA,North America,United States,27/01/2021,155398,4128,303203672,25770628,5838170,71.76,15.413,1.2,,2.77,78.86,0.926,0.075999501,0.122322906
USA,North America,United States,28/01/2021,166681,3850,305106415,27138985,6384142,71.76,15.413,1.2,,2.77,78.86,0.926,0.072607112,0.09351766
USA,North America,United States,29/01/2021,166853,3599,306944595,28501349,6867842,71.76,15.413,1.2,,2.77,78.86,0.926,0.001031911,0.075765859
USA,North America,United States,30/01/2021,144794,2901,308378724,29265509,7106389,71.76,15.413,1.2,,2.77,78.86,0.926,-0.132206193,0.034733909
USA,North America,United States,31/01/2021,115198,1957,309324460,29592424,7230751,71.76,15.413,1.2,,2.77,78.86,0.926,-0.204400735,0.017500027
USA,North America,United States,01/02/2021,129704,1777,310360756,30353521,7788388,71.76,15.413,1.2,,2.77,78.86,0.926,0.125922325,0.077120205
USA,North America,United States,02/02/2021,114323,3533,311998816,31315263,8471757,71.76,15.413,1.2,,2.77,78.86,0.926,-0.118585394,0.087742033
USA,North America,United States,03/02/2021,123156,3917,313872812,32577696,9292267,68.06,15.413,1.2,,2.77,78.86,0.926,0.077263543,0.0968524
USA,North America,United States,04/02/2021,123986,3884,315807506,33967889,10188005,68.06,15.413,1.2,,2.77,78.86,0.926,0.00673942,0.096396068
USA,North America,United States,05/02/2021,131361,3674,317642856,35322664,11127438,68.06,15.413,1.2,,2.77,78.86,0.926,0.059482522,0.092209711
USA,North America,United States,06/02/2021,110777,2737,318979031,36178477,11543671,68.06,15.413,1.2,,2.77,78.86,0.926,-0.156697954,0.037406005
USA,North America,United States,07/02/2021,91526,1477,319809384,36458629,11698434,68.06,15.413,1.2,,2.77,78.86,0.926,-0.173781561,0.01340674
USA,North America,United States,08/02/2021,85786,1451,320857431,37298196,12392268,68.06,15.413,1.2,,2.77,78.86,0.926,-0.06271442,0.05930999
USA,North America,United States,09/02/2021,94430,3065,322556664,38340733,13270243,68.06,15.413,1.2,,2.77,78.86,0.926,0.100762362,0.070848613
USA,North America,United States,10/02/2021,95912,3407,324202060,39568884,14292337,68.06,15.413,1.2,,2.77,78.86,0.926,0.015694165,0.077021498
USA,North America,United States,11/02/2021,106171,3191,325624317,40844962,15365944,68.06,15.413,1.2,,2.77,78.86,0.926,0.106962632,0.075117666
USA,North America,United States,12/02/2021,99844,2884,327041451,42225376,16507854,68.06,15.413,1.2,,2.77,78.86,0.926,-0.059592544,0.074314341
USA,North America,United States,13/02/2021,88617,2296,328145364,43090127,17078398,68.06,15.413,1.2,,2.77,78.86,0.926,-0.112445415,0.034561973
USA,North America,United States,14/02/2021,66328,1198,328810388,43437242,17305959,68.06,15.413,1.2,,2.77,78.86,0.926,-0.251520589,0.013324493
USA,North America,United States,15/02/2021,54508,949,329611521,44056026,17830497,68.06,15.413,1.2,,2.77,78.86,0.926,-0.178205283,0.030309675
USA,North America,United States,16/02/2021,59193,1644,330865268,44857172,18609235,68.06,15.413,1.2,,2.77,78.86,0.926,0.085950686,0.043674498
USA,North America,United States,17/02/2021,70080,2446,332339602,45789896,19593141,68.06,15.413,1.2,,2.77,78.86,0.926,0.183923775,0.052871921
USA,North America,United States,18/02/2021,71317,2607,333757357,46626577,20556459,68.06,15.413,1.2,,2.77,78.86,0.926,0.017651256,0.049166083
USA,North America,United States,19/02/2021,78158,2535,335114835,47462524,21635097,68.06,15.413,1.2,,2.77,78.86,0.926,0.095923833,0.052471975
USA,North America,United States,20/02/2021,73148,1933,336175025,48069732,22303023,68.06,15.413,1.2,,2.77,78.86,0.926,-0.064100924,0.030872337
USA,North America,United States,21/02/2021,57786,1227,336859852,48330278,22618136,68.06,15.413,1.2,,2.77,78.86,0.926,-0.210012577,0.014128713
USA,North America,United States,22/02/2021,55193,1201,337902590,48960913,23402313,68.06,15.413,1.2,,2.77,78.86,0.926,-0.04487246,0.034670275
USA,North America,United States,23/02/2021,71951,2276,339550242,49847847,24405698,68.06,15.413,1.2,,2.77,78.86,0.926,0.30362546,0.042875463
USA,North America,United States,24/02/2021,75039,3264,341242809,51110736,25613226,68.06,15.413,1.2,,2.77,78.86,0.926,0.042918097,0.049477298
USA,North America,United States,25/02/2021,78006,2430,342858627,52664710,26921966,68.06,15.413,1.2,,2.77,78.86,0.926,0.039539439,0.051096258
USA,North America,United States,26/02/2021,78373,2155,344339530,54354249,28265255,68.06,15.413,1.2,,2.77,78.86,0.926,0.004704766,0.04989565
USA,North America,United States,27/02/2021,65549,1521,345416500,55503940,29065024,68.06,15.413,1.2,,2.77,78.86,0.926,-0.16362778,0.028295128
USA,North America,United States,28/02/2021,51844,1107,346051100,56045599,29351806,68.06,15.413,1.2,,2.77,78.86,0.926,-0.20908023,0.009866911
USA,North America,United States,01/03/2021,55190,1319,347048559,57231024,30119573,68.06,15.413,1.2,,2.77,78.86,0.926,0.064539773,0.026157402
USA,North America,United States,02/03/2021,56997,1933,348664496,58703165,31057641,68.06,15.413,1.2,,2.77,78.86,0.926,0.032741439,0.031144797
USA,North America,United States,03/03/2021,67173,2581,350406722,60449367,32165327,68.06,15.413,1.2,,2.77,78.86,0.926,0.178535712,0.03566549
USA,North America,United States,04/03/2021,68283,1952,351964253,62414012,33385486,64.35,15.413,1.2,,2.77,78.86,0.926,0.016524496,0.037933984
USA,North America,United States,05/03/2021,66969,1723,353399150,64428225,34661735,64.35,15.413,1.2,,2.77,78.86,0.926,-0.019243443,0.03822766
USA,North America,United States,06/03/2021,58861,1531,354467543,65778797,35512976,64.35,15.413,1.2,,2.77,78.86,0.926,-0.121070943,0.024558523
USA,North America,United States,07/03/2021,42229,711,355078691,66459815,35853568,64.35,15.413,1.2,,2.77,78.86,0.926,-0.282564007,0.009590635
USA,North America,United States,08/03/2021,44798,705,356059125,67944995,36691627,64.35,15.413,1.2,,2.77,78.86,0.926,0.060834971,0.023374494
USA,North America,United States,09/03/2021,55670,1784,357603159,69758271,37761069,64.35,15.413,1.2,,2.77,78.86,0.926,0.242689406,0.029146759
USA,North America,United States,10/03/2021,58193,1572,359221923,71828273,39015075,64.35,15.413,1.2,,2.77,78.86,0.926,0.045320639,0.033208965
USA,North America,United States,11/03/2021,62787,1574,360724658,74115800,40394908,64.35,15.413,1.2,,2.77,78.86,0.926,0.078944203,0.035366663
USA,North America,United States,12/03/2021,61984,1431,362126364,76242084,41897320,64.35,15.413,1.2,,2.77,78.86,0.926,-0.012789272,0.037193104
USA,North America,United States,13/03/2021,53205,997,363153140,77639389,42906395,64.35,15.413,1.2,,2.77,78.86,0.926,-0.141633325,0.024084476
USA,North America,United States,14/03/2021,38712,532,363733225,78291344,43330864,64.35,15.413,1.2,,2.77,78.86,0.926,-0.272399211,0.009892908
USA,North America,United States,15/03/2021,55254,700,364685613,79793080,44189799,64.35,15.413,1.2,,2.77,78.86,0.926,0.427309361,0.019822707
USA,North America,United States,16/03/2021,54333,1261,366188774,81726606,45223097,64.35,15.413,1.2,,2.77,78.86,0.926,-0.016668476,0.023383179
USA,North America,United States,17/03/2021,59406,1217,367809478,83860193,46333263,64.35,15.413,1.2,,2.77,78.86,0.926,0.093368671,0.02454865
USA,North America,United States,18/03/2021,60370,1648,369286980,86166446,47522239,64.35,15.413,1.2,,2.77,78.86,0.926,0.016227317,0.025661391
USA,North America,United States,19/03/2021,62007,1046,370633059,88390191,48721251,64.35,15.413,1.2,,2.77,78.86,0.926,0.027116117,0.025230545
USA,North America,United States,20/03/2021,56640,773,371623576,89809394,49569987,64.35,15.413,1.2,,2.77,78.86,0.926,-0.086554744,0.017420242
USA,North America,United States,21/03/2021,34615,790,372238120,90498023,49936275,64.35,15.413,1.2,,2.77,78.86,0.926,-0.388859463,0.00738931
USA,North America,United States,22/03/2021,50135,533,373215703,92109494,50724415,66.2,15.413,1.2,,2.77,78.86,0.926,0.448360537,0.015782915
USA,North America,United States,23/03/2021,53414,945,374749276,94101047,51851920,61.57,15.413,1.2,,2.77,78.86,0.926,0.065403411,0.022228053
USA,North America,United States,24/03/2021,86804,1535,376409882,96318908,53246415,61.57,15.413,1.2,,2.77,78.86,0.926,0.625117011,0.026893797
USA,North America,United States,25/03/2021,67885,1358,377858898,98596845,54859823,61.57,15.413,1.2,,2.77,78.86,0.926,-0.217950786,0.030300782
USA,North America,United States,26/03/2021,77495,1168,379234578,100717547,56624649,61.57,15.413,1.2,,2.77,78.86,0.926,0.141562937,0.032169736
USA,North America,United States,27/03/2021,63854,814,380234209,102097996,57767879,61.57,15.413,1.2,,2.77,78.86,0.926,-0.17602426,0.020189617
USA,North America,United States,28/03/2021,43653,450,380857979,102775634,58307929,61.57,15.413,1.2,,2.77,78.86,0.926,-0.316362327,0.009348621
USA,North America,United States,29/03/2021,68362,654,381868204,104393587,59557463,58.8,15.413,1.2,,2.77,78.86,0.926,0.566032117,0.021429916
USA,North America,United States,30/03/2021,61240,925,383402762,106416290,61186108,56.94,15.413,1.2,,2.77,78.86,0.926,-0.104180685,0.027345775
USA,North America,United States,31/03/2021,66871,1101,384985185,108832036,63094271,56.94,15.413,1.2,,2.77,78.86,0.926,0.091949706,0.031186213
USA,North America,United States,01/04/2021,79194,1123,386429844,111353069,65288641,56.94,15.413,1.2,,2.77,78.86,0.926,0.184280181,0.034779227
USA,North America,United States,02/04/2021,70937,901,387775322,113418521,67071161,56.94,15.413,1.2,,2.77,78.86,0.926,-0.104262949,0.027302146
USA,North America,United States,03/04/2021,64078,771,388745878,114746666,68215051,56.94,15.413,1.2,,2.77,78.86,0.926,-0.09669143,0.017054871
USA,North America,United States,04/04/2021,36082,289,389310247,115183311,68581769,56.94,15.413,1.2,,2.77,78.86,0.926,-0.436905022,0.00537591
USA,North America,United States,05/04/2021,74685,471,390259811,116921148,70154632,56.94,15.413,1.2,,2.77,78.86,0.926,1.069868633,0.022934127
USA,North America,United States,06/04/2021,60936,864,391813281,119215636,72201492,56.94,15.413,1.2,,2.77,78.86,0.926,-0.184093191,0.029176406
USA,North America,United States,07/04/2021,75031,2594,393480676,121784379,74475031,56.94,15.413,1.2,,2.77,78.86,0.926,0.231308258,0.031488809
USA,North America,United States,08/04/2021,80140,1043,394997397,124359751,76951258,56.94,15.413,1.2,,2.77,78.86,0.926,0.068091855,0.03324909
USA,North America,United States,09/04/2021,84224,910,396448212,126805127,79346512,56.94,15.413,1.2,,2.77,78.86,0.926,0.050960819,0.031126899
USA,North America,United States,10/04/2021,68690,724,397458990,128530916,80977456,56.94,15.413,1.2,,2.77,78.86,0.926,-0.18443674,0.020554703
USA,North America,United States,11/04/2021,46088,285,398103747,129369223,81768776,56.94,15.413,1.2,,2.77,78.86,0.926,-0.329043529,0.009772102
USA,North America,United States,12/04/2021,68299,452,399158679,131005573,83462733,56.94,15.413,1.2,,2.77,78.86,0.926,0.481925881,0.020716428
USA,North America,United States,13/04/2021,78084,877,400770753,132756748,85148789,56.94,15.413,1.2,,2.77,78.86,0.926,0.143267105,0.020201303
USA,North America,United States,14/04/2021,75654,936,402443923,134499829,87036365,56.94,15.413,1.2,,2.77,78.86,0.926,-0.031120332,0.022167972
USA,North America,United States,15/04/2021,73998,905,403926824,136249164,88941293,56.94,15.413,1.2,,2.77,78.86,0.926,-0.021889127,0.021886576
USA,North America,United States,16/04/2021,80290,861,405380231,137895086,90838369,56.94,15.413,1.2,,2.77,78.86,0.926,0.085029325,0.02132953
USA,North America,United States,17/04/2021,53363,708,406387758,139063298,92001356,56.94,15.413,1.2,,2.77,78.86,0.926,-0.335371777,0.012802817
USA,North America,United States,18/04/2021,42607,329,407000139,139603993,92571682,56.94,15.413,1.2,,2.77,78.86,0.926,-0.201562881,0.006199104
USA,North America,United States,19/04/2021,67183,504,408018794,140695081,94008838,56.94,15.413,1.2,,2.77,78.86,0.926,0.576806628,0.015524791
USA,North America,United States,20/04/2021,60785,847,409587552,142082432,95813333,56.94,15.413,1.2,,2.77,78.86,0.926,-0.095232425,0.019194951
USA,North America,United States,21/04/2021,63825,889,411240088,143480020,97829672,56.94,15.413,1.2,,2.77,78.86,0.926,0.050012339,0.021044451
USA,North America,United States,22/04/2021,66518,945,412735377,144892603,99848370,56.94,15.413,1.2,,2.77,78.86,0.926,0.042193498,0.020634823
USA,North America,United States,23/04/2021,62288,762,414144538,146264596,101716025,56.94,15.413,1.2,,2.77,78.86,0.926,-0.06359181,0.018704912
USA,North America,United States,24/04/2021,53812,764,415138399,147275843,102886580,56.94,15.413,1.2,,2.77,78.86,0.926,-0.136077575,0.011508069
USA,North America,United States,25/04/2021,33665,294,415728156,147771456,103374872,56.94,15.413,1.2,,2.77,78.86,0.926,-0.374396045,0.004745925
USA,North America,United States,26/04/2021,46504,473,416725583,148716860,104779159,56.94,15.413,1.2,,2.77,78.86,0.926,0.381375316,0.013584413
USA,North America,United States,27/04/2021,50478,676,418298459,149832056,106540736,56.94,15.413,1.2,,2.77,78.86,0.926,0.085455015,0.016812284
USA,North America,United States,28/04/2021,55276,994,419876265,150991537,108477076,56.94,15.413,1.2,,2.77,78.86,0.926,0.095051309,0.018174644
USA,North America,United States,29/04/2021,58513,893,421294644,152109861,110423619,56.94,15.413,1.2,,2.77,78.86,0.926,0.058560677,0.01794428
USA,North America,United States,30/04/2021,58107,808,422608440,153224137,112240281,56.94,15.413,1.2,,2.77,78.86,0.926,-0.006938629,0.016451752
USA,North America,United States,01/05/2021,46244,745,423512126,153928707,113382009,56.94,15.413,1.2,,2.77,78.86,0.926,-0.204157847,0.010172177
USA,North America,United States,02/05/2021,29767,321,424034141,154255855,113957055,56.94,15.413,1.2,,2.77,78.86,0.926,-0.356305683,0.005071757
USA,North America,United States,03/05/2021,49563,473,424929662,154900872,115341019,56.94,15.413,1.2,,2.77,78.86,0.926,0.665031747,0.01214461
USA,North America,United States,04/05/2021,40110,912,426350932,155728031,117074720,56.94,15.413,1.2,,2.77,78.86,0.926,-0.190726954,0.015031088
USA,North America,United States,05/05/2021,45243,813,427879588,156550079,118845023,56.94,15.413,1.2,,2.77,78.86,0.926,0.127973074,0.015121138
USA,North America,United States,06/05/2021,47798,827,429188032,157339628,120615981,56.94,15.413,1.2,,2.77,78.86,0.926,0.056472825,0.014901407
USA,North America,United States,07/05/2021,47636,824,430363847,158139455,122358232,56.94,15.413,1.2,,2.77,78.86,0.926,-0.003389263,0.014444612
USA,North America,United States,08/05/2021,34257,635,431215683,158650242,123424898,56.94,15.413,1.2,,2.77,78.86,0.926,-0.280859014,0.008717566
USA,North America,United States,09/05/2021,21888,239,431700024,158858023,123854747,52.31,15.413,1.2,,2.77,78.86,0.926,-0.361064892,0.003482677
USA,North America,United States,10/05/2021,35832,399,432558550,159350326,124998498,52.31,15.413,1.2,,2.77,78.86,0.926,0.637061404,0.009234616
USA,North America,United States,11/05/2021,33621,700,433893671,160017803,126415934,52.31,15.413,1.2,,2.77,78.86,0.926,-0.061704622,0.011339624
USA,North America,United States,12/05/2021,35932,798,435237011,160672971,127822960,52.31,15.413,1.2,,2.77,78.86,0.926,0.068736801,0.011130132
USA,North America,United States,13/05/2021,38960,790,436430484,161612619,129195509,52.31,15.413,1.2,,2.77,78.86,0.926,0.084270288,0.010737891
USA,North America,United States,14/05/2021,41627,632,437514514,162710046,130600010,52.31,15.413,1.2,,2.77,78.86,0.926,0.068454825,0.010871129
USA,North America,United States,15/05/2021,29357,529,438301738,163621153,131572842,52.31,15.413,1.2,,2.77,78.86,0.926,-0.294760612,0.007448943
USA,North America,United States,16/05/2021,17241,264,438755351,164100522,132050381,52.31,15.413,1.2,,2.77,78.86,0.926,-0.412712471,0.003629465
USA,North America,United States,17/05/2021,28385,394,439552391,164992964,133037920,52.31,15.413,1.2,,2.77,78.86,0.926,0.64636622,0.007478502
USA,North America,United States,18/05/2021,27443,780,440765877,165988055,134176494,52.31,15.413,1.2,,2.77,78.86,0.926,-0.033186542,0.008558267
USA,North America,United States,19/05/2021,29287,684,441944510,166976910,135332905,52.31,15.413,1.2,,2.77,78.86,0.926,0.06719382,0.008618581
USA,North America,United States,20/05/2021,30194,684,442951901,167901756,136481275,52.31,15.413,1.2,,2.77,78.86,0.926,0.030969372,0.008485519
USA,North America,United States,21/05/2021,28179,635,443935364,168838409,137654510,52.31,15.413,1.2,,2.77,78.86,0.926,-0.066735113,0.008596307
USA,North America,United States,22/05/2021,20447,484,444644449,169570681,138409510,52.31,15.413,1.2,,2.77,78.86,0.926,-0.274388729,0.005484746
USA,North America,United States,23/05/2021,13324,190,445052793,169910581,138749107,46.76,15.413,1.2,,2.77,78.86,0.926,-0.348364063,0.002453567
USA,North America,United States,24/05/2021,25008,438,445764307,170545413,139482499,46.76,15.413,1.2,,2.77,78.86,0.926,0.87691384,0.005285742
USA,North America,United States,25/05/2021,22644,647,446837509,171213117,140301145,46.76,15.413,1.2,,2.77,78.86,0.926,-0.09452975,0.005869166
USA,North America,United States,26/05/2021,24372,977,447885934,171873527,141117076,46.76,15.413,1.2,,2.77,78.86,0.926,0.076311606,0.005815569
USA,North America,United States,27/05/2021,27353,1355,448812411,172489319,141890612,46.76,15.413,1.2,,2.77,78.86,0.926,0.12231249,0.005481519
USA,North America,United States,28/05/2021,21750,540,449649454,173094358,142655294,46.76,15.413,1.2,,2.77,78.86,0.926,-0.20484042,0.005389236
USA,North America,United States,29/05/2021,12480,350,450228252,173475450,143066076,46.76,15.413,1.2,,2.77,78.86,0.926,-0.426206897,0.002879543
USA,North America,United States,30/05/2021,6931,129,450587887,173676654,143265480,46.76,15.413,1.2,,2.77,78.86,0.926,-0.44463141,0.00139379
USA,North America,United States,31/05/2021,5912,158,450903770,173764891,143383775,46.76,15.413,1.2,,2.77,78.86,0.926,-0.147020632,0.000825705
USA,North America,United States,01/06/2021,22131,663,451611376,174288889,144144758,46.76,15.413,1.2,,2.77,78.86,0.926,2.743403248,0.005307316
USA,North America,United States,02/06/2021,16941,564,452720368,174783738,144807100,46.76,15.413,1.2,,2.77,78.86,0.926,-0.234512675,0.004594978
USA,North America,United States,03/06/2021,19212,639,453707975,175249581,145623652,46.76,15.413,1.2,,2.77,78.86,0.926,0.13405348,0.005638895
USA,North America,United States,04/06/2021,16921,527,454576420,175754149,146553609,46.76,15.413,1.2,,2.77,78.86,0.926,-0.119248386,0.00638603
USA,North America,United States,05/06/2021,14342,581,455192431,176109225,147286119,46.76,15.413,1.2,,2.77,78.86,0.926,-0.15241416,0.004998239
USA,North America,United States,06/06/2021,5687,157,455560781,176281948,147638338,46.76,15.413,1.2,,2.77,78.86,0.926,-0.603472319,0.002391393
USA,North America,United States,07/06/2021,15126,313,456204194,176655166,148358716,46.76,15.413,1.2,,2.77,78.86,0.926,1.659750308,0.004879342
USA,North America,United States,08/06/2021,12845,331,457089046,177060692,149155981,46.76,15.413,1.2,,2.77,78.86,0.926,-0.150799947,0.005373901
USA,North America,United States,09/06/2021,18913,480,457955177,177454056,149957072,46.76,15.413,1.2,,2.77,78.86,0.926,0.472401713,0.005370827
USA,North America,United States,10/06/2021,14436,418,458738717,177860819,150748653,46.76,15.413,1.2,,2.77,78.86,0.926,-0.236715487,0.005278717
USA,North America,United States,11/06/2021,24747,539,459501798,178290255,151579636,46.76,15.413,1.2,,2.77,78.86,0.926,0.714256027,0.005512374
USA,North America,United States,12/06/2021,8695,276,460059311,178572301,152206904,46.76,15.413,1.2,,2.77,78.86,0.926,-0.64864428,0.004138208
USA,North America,United States,13/06/2021,5230,104,460406615,178685921,152496154,46.76,15.413,1.2,,2.77,78.86,0.926,-0.398504888,0.001900374
USA,North America,United States,14/06/2021,12316,180,461008090,179018191,153098897,58.8,15.413,1.2,,2.77,78.86,0.926,1.354875717,0.003952513
USA,North America,United States,15/06/2021,10850,334,461841798,179380036,153741541,58.8,15.413,1.2,,2.77,78.86,0.926,-0.119032153,0.004197574
USA,North America,United States,16/06/2021,12570,383,462632881,179739151,154356026,58.8,15.413,1.2,,2.77,78.86,0.926,0.158525346,0.00399687
USA,North America,United States,17/06/2021,10634,317,463357402,180090782,154929437,58.8,15.413,1.2,,2.77,78.86,0.926,-0.154017502,0.00371486
USA,North America,United States,18/06/2021,21291,614,464049809,180459963,155509171,58.8,15.413,1.2,,2.77,78.86,0.926,1.002162874,0.003741923
USA,North America,United States,19/06/2021,8424,175,464546307,180691543,155870105,58.8,15.413,1.2,,2.77,78.86,0.926,-0.604339862,0.002320982
USA,North America,United States,20/06/2021,4470,70,464879736,180803392,156041659,58.8,15.413,1.2,,2.77,78.86,0.926,-0.469373219,0.001100622
USA,North America,United States,21/06/2021,11695,265,465450220,181104310,156324989,61.57,15.413,1.2,,2.77,78.86,0.926,1.616331096,0.001815733
